Release date,Product,Platform,Impact,Severity,Article,Download,Details
03/10/2020,Windows 10 Version 1803 for x64-based Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4540689,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540689,CVE-2020-0869
03/10/2020,Windows 10 Version 1803 for 32-bit Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4540689,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540689,CVE-2020-0869
03/10/2020,ChakraCore,,Remote Code Execution,Critical,https://github.com/Microsoft/ChakraCore/wiki/Roadmap#v11117,https://github.com/Microsoft/ChakraCore/releases/tag/v1.11.17,CVE-2020-0812
03/10/2020,Dynamics 365 Business Central 2019 Release Wave 2 (On-Premise),,Remote Code Execution,Critical,https://support.microsoft.com/en-us/help/4538888,https://www.microsoft.com/en-us/download/details.aspx?id=101054,CVE-2020-0905
03/10/2020,Dynamics 365 Business Central 2019 Spring Update,,Remote Code Execution,Critical,https://support.microsoft.com/en-us/help/4538887,https://www.microsoft.com/en-us/download/details.aspx?id=100938,CVE-2020-0905
03/10/2020,Microsoft Dynamics 365 BC On Premise,,Remote Code Execution,Critical,https://support.microsoft.com/en-us/help/4538886,https://www.microsoft.com/en-us/download/details.aspx?id=100939,CVE-2020-0905
03/10/2020,Microsoft Dynamics NAV 2015,,Remote Code Execution,Critical,https://support.microsoft.com/en-us/help/4551259,https://www.microsoft.com/download/details.aspx?familyid=f8022aca-3e7d-484c-98b5-c506e2733683,CVE-2020-0905
03/10/2020,Microsoft Dynamics NAV 2018,,Remote Code Execution,Critical,https://support.microsoft.com/en-us/help/4538885,https://www.microsoft.com/en-us/download/details.aspx?id=100940,CVE-2020-0905
03/10/2020,Internet Explorer 11,Windows 10 Version 1809 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0833
03/10/2020,Internet Explorer 11,Windows 10 Version 1809 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0833
03/10/2020,Internet Explorer 11,Windows 10 Version 1803 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540689,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540689,CVE-2020-0833
03/10/2020,Internet Explorer 11,Windows 10 Version 1803 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540689,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540689,CVE-2020-0833
03/10/2020,Internet Explorer 11,Windows 10 Version 1803 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540689,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540689,CVE-2020-0833
03/10/2020,Internet Explorer 11,Windows 10 Version 1909 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 10 Version 1909 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 10 Version 1909 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows RT 8.1,Remote Code Execution,Critical,https://support.microsoft.com/help/4541509,,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 8.1 for x64-based systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4541509,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4541509,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 8.1 for x64-based systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540671,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540671,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 8.1 for 32-bit systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4541509,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4541509,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 8.1 for 32-bit systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540671,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540671,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 7 for x64-based Systems Service Pack 1,Remote Code Execution,Critical,https://support.microsoft.com/help/4540688,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540688,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 7 for x64-based Systems Service Pack 1,Remote Code Execution,Critical,https://support.microsoft.com/help/4540671,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540671,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 7 for 32-bit Systems Service Pack 1,Remote Code Execution,Critical,https://support.microsoft.com/help/4540688,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540688,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 7 for 32-bit Systems Service Pack 1,Remote Code Execution,Critical,https://support.microsoft.com/help/4540671,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540671,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540670,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540670,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540670,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540670,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 10 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540693,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540693,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 10 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540693,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540693,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 10 Version 1903 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 10 Version 1903 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0832
03/10/2020,Internet Explorer 11,Windows 10 Version 1903 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0832
03/10/2020,Windows 10 Version 1809 for ARM64-based Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0809
03/10/2020,Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0809
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540670,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540670,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540693,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540693,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540693,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540693,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1903 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1903 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1903 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540681,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540681,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540681,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540681,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540681,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540681,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1809 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1809 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1809 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0830
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540693,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540693,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540693,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540693,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1903 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1903 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1903 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540681,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540681,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540681,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540681,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540681,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540681,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1809 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1809 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1809 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1803 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540689,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540689,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1803 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540689,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540689,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1803 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540689,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540689,CVE-2020-0826
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1903 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0811
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540681,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540681,CVE-2020-0811
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540681,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540681,CVE-2020-0811
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1709 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540681,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540681,CVE-2020-0811
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0811
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0811
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1909 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4540673,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4540673,CVE-2020-0811
03/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1809 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4538461,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4538461,CVE-2020-0811
